metro,date,rent
"Buffalo, NY",2022-04-30,1152.7793361040874
"Buffalo, NY",2022-05-31,1161.0936422908792
"Buffalo, NY",2022-06-30,1168.2507093579748
"Buffalo, NY",2022-07-31,1178.275239567313
"Buffalo, NY",2022-08-31,1185.892037421739
"Buffalo, NY",2022-09-30,1191.1280753057388
"Buffalo, NY",2022-10-31,1194.447174107384
"Buffalo, NY",2022-11-30,1201.9980733320128
"Buffalo, NY",2022-12-31,1208.4592760873074
"Buffalo, NY",2023-01-31,1220.3547071057026
"Buffalo, NY",2023-02-28,1221.1898941085394
"Buffalo, NY",2023-03-31,1227.8879001457667
"Buffalo, NY",2023-04-30,1228.6723272231652
"Buffalo, NY",2023-05-31,1237.069110953559
"Buffalo, NY",2023-06-30,1242.0392967396235
"Buffalo, NY",2023-07-31,1250.4947089032278
"Buffalo, NY",2023-08-31,1254.671368577163
"Buffalo, NY",2023-09-30,1256.5713370099515
"Buffalo, NY",2023-10-31,1262.1577908581287
"Buffalo, NY",2023-11-30,1265.6722573439704
"Buffalo, NY",2023-12-31,1271.2004965356316
"Buffalo, NY",2024-01-31,1275.0109423790168
"Buffalo, NY",2024-02-29,1285.1902275277575
"Buffalo, NY",2024-03-31,1295.0089330033022
"Buffalo, NY",2024-04-30,1298.212103344661
"Buffalo, NY",2024-05-31,1301.573931853152
"Buffalo, NY",2024-06-30,1302.3439894626847
"Buffalo, NY",2024-07-31,1305.8087372268956
"Buffalo, NY",2024-08-31,1309.346058048746
"Buffalo, NY",2024-09-30,1318.336623938058
"Buffalo, NY",2024-10-31,1324.704350660861
"Buffalo, NY",2024-11-30,1331.5356849543746
"Buffalo, NY",2024-12-31,1334.102848258795
"Charlotte, NC",2015-01-31,987.9814405199332
"Charlotte, NC",2015-02-28,991.5934122341754
"Charlotte, NC",2015-03-31,993.6155818841448
"Charlotte, NC",2015-04-30,1000.0076394074404
"Charlotte, NC",2015-05-31,1004.741714879336
"Charlotte, NC",2015-06-30,1010.1367197553908
"Charlotte, NC",2015-07-31,1013.5499589151494
"Charlotte, NC",2015-08-31,1019.3959349355036
"Charlotte, NC",2015-09-30,1023.8191947463944
"Charlotte, NC",2015-10-31,1028.1586383667434
"Charlotte, NC",2015-11-30,1033.024265849382
"Charlotte, NC",2015-12-31,1038.093451449594
"Charlotte, NC",2016-01-31,1043.5758409099335
"Charlotte, NC",2016-02-29,1047.7911438294875
"Charlotte, NC",2016-03-31,1051.039585558744
"Charlotte, NC",2016-04-30,1051.9470876995283
"Charlotte, NC",2016-05-31,1053.1614793598949
"Charlotte, NC",2016-06-30,1055.7678274347495
"Charlotte, NC",2016-07-31,1061.467528457975
"Charlotte, NC",2016-08-31,1067.0051579965
"Charlotte, NC",2016-09-30,1072.3450121818248
"Charlotte, NC",2016-10-31,1079.305929052459
"Charlotte, NC",2016-11-30,1081.65673607905
"Charlotte, NC",2016-12-31,1083.4855421798727
"Charlotte, NC",2017-01-31,1087.0212102229652
"Charlotte, NC",2017-02-28,1093.297564096832
"Charlotte, NC",2017-03-31,1103.60181147764
"Charlotte, NC",2017-04-30,1111.2981789289802
"Charlotte, NC",2017-05-31,1118.4922135421791
"Charlotte, NC",2017-06-30,1123.2498609568174
"Charlotte, NC",2017-07-31,1126.3285315542655
"Charlotte, NC",2017-08-31,1129.2495498214162
"Charlotte, NC",2017-09-30,1134.3267659723035
"Charlotte, NC",2017-10-31,1135.734024322375
"Charlotte, NC",2017-11-30,1141.6396027457458
"Charlotte, NC",2017-12-31,1145.6927556227158
"Charlotte, NC",2018-01-31,1149.6844980153255
"Charlotte, NC",2018-02-28,1154.41803702352
"Charlotte, NC",2018-03-31,1156.022517754251
"Charlotte, NC",2018-04-30,1162.1151747877466
"Charlotte, NC",2018-05-31,1165.0518381143854
"Charlotte, NC",2018-06-30,1171.3856886265569
"Charlotte, NC",2018-07-31,1175.8135351537353
"Charlotte, NC",2018-08-31,1180.5377539262445
"Charlotte, NC",2018-09-30,1180.2983000158572
"Charlotte, NC",2018-10-31,1185.242445929489
"Charlotte, NC",2018-11-30,1191.7665998702612
"Charlotte, NC",2018-12-31,1201.7837887996104
"Charlotte, NC",2019-01-31,1209.0900989102977
"Charlotte, NC",2019-02-28,1213.086379590285
"Charlotte, NC",2019-03-31,1217.8517513261725
"Charlotte, NC",2019-04-30,1220.6798429613798
"Charlotte, NC",2019-05-31,1226.0789370915854
"Charlotte, NC",2019-06-30,1229.5864847481598
"Charlotte, NC",2019-07-31,1234.654277059314
"Charlotte, NC",2019-08-31,1239.337910911865
"Charlotte, NC",2019-09-30,1246.6939149812292
"Charlotte, NC",2019-10-31,1251.2176829386915
"Charlotte, NC",2019-11-30,1252.9062867438224
"Charlotte, NC",2019-12-31,1252.599206555364
"Charlotte, NC",2020-01-31,1253.783027102178
"Charlotte, NC",2020-02-29,1256.323293178341
"Charlotte, NC",2020-03-31,1269.1408040195877
"Charlotte, NC",2020-04-30,1267.007870038757
"Charlotte, NC",2020-05-31,1266.0989922061108
"Charlotte, NC",2020-06-30,1261.703058316066
"Charlotte, NC",2020-07-31,1267.2663022679822
"Charlotte, NC",2020-08-31,1273.8245494424905
"Charlotte, NC",2020-09-30,1280.8730507089072
"Charlotte, NC",2020-10-31,1289.428228893198
"Charlotte, NC",2020-11-30,1299.4914345274558
"Charlotte, NC",2020-12-31,1308.8748858299402
"Charlotte, NC",2021-01-31,1318.4944501797331
"Charlotte, NC",2021-02-28,1328.0726463833828
"Charlotte, NC",2021-03-31,1338.3153846306657
"Charlotte, NC",2021-04-30,1356.2083918671308
"Charlotte, NC",2021-05-31,1375.9450642759923
"Charlotte, NC",2021-06-30,1399.2725974133457
"Charlotte, NC",2021-07-31,1419.8366439252002
"Charlotte, NC",2021-08-31,1444.571289744465
"Charlotte, NC",2021-09-30,1469.3917306487783
"Charlotte, NC",2021-10-31,1490.974879066683
"Charlotte, NC",2021-11-30,1507.4533297211929
"Charlotte, NC",2021-12-31,1523.9661869757078
"Charlotte, NC",2022-01-31,1536.666983114669
"Charlotte, NC",2022-02-28,1548.7958437813022
"Charlotte, NC",2022-03-31,1557.5877803320411
"Charlotte, NC",2022-04-30,1571.572746185619
"Charlotte, NC",2022-05-31,1587.0014444797066
"Charlotte, NC",2022-06-30,1605.092668569718
"Charlotte, NC",2022-07-31,1620.2253298979351
"Charlotte, NC",2022-08-31,1626.4940735687762
"Charlotte, NC",2022-09-30,1627.8024649024092
"Charlotte, NC",2022-10-31,1629.687652641129
"Charlotte, NC",2022-11-30,1636.0520658430005
"Charlotte, NC",2022-12-31,1641.632143688554
"Charlotte, NC",2023-01-31,1646.450614958388
"Charlotte, NC",2023-02-28,1650.805698983689
"Charlotte, NC",2023-03-31,1659.5164723873113
"Charlotte, NC",2023-04-30,1662.761276433477
"Charlotte, NC",2023-05-31,1666.5587098734366
"Charlotte, NC",2023-06-30,1664.8482667090095
"Charlotte, NC",2023-07-31,1664.6159629827914
"Charlotte, NC",2023-08-31,1665.594657651732
"Charlotte, NC",2023-09-30,1666.1805915557518
"Charlotte, NC",2023-10-31,1668.507275488233
"Charlotte, NC",2023-11-30,1666.4431744775077
"Charlotte, NC",2023-12-31,1670.3070240868333
"Charlotte, NC",2024-01-31,1671.0481342619244
"Charlotte, NC",2024-02-29,1674.1015402384542
"Charlotte, NC",2024-03-31,1672.438835653558
"Charlotte, NC",2024-04-30,1673.7504924981458
"Charlotte, NC",2024-05-31,1674.8935804301989
"Charlotte, NC",2024-06-30,1678.3960665623326
"Charlotte, NC",2024-07-31,1680.9699008624043
"Charlotte, NC",2024-08-31,1683.5583026818051
"Charlotte, NC",2024-09-30,1686.3804868692546
"Charlotte, NC",2024-10-31,1687.2187912256204
"Charlotte, NC",2024-11-30,1691.9055726645838
"Charlotte, NC",2024-12-31,1694.704840128627
"Chicago, IL",2015-01-31,1322.8892177593805
"Chicago, IL",2015-02-28,1324.5348243948697
"Chicago, IL",2015-03-31,1328.7779865900711
"Chicago, IL",2015-04-30,1332.5806013202005
"Chicago, IL",2015-05-31,1336.8166550629433
"Chicago, IL",2015-06-30,1339.8360672423512
"Chicago, IL",2015-07-31,1342.452934561184
"Chicago, IL",2015-08-31,1346.1953030059503
"Chicago, IL",2015-09-30,1349.4000683497388
"Chicago, IL",2015-10-31,1353.8851954060667
"Chicago, IL",2015-11-30,1358.1452347037362
"Chicago, IL",2015-12-31,1363.4783369337056
"Chicago, IL",2016-01-31,1367.1380714491818
"Chicago, IL",2016-02-29,1369.5626588287505
"Chicago, IL",2016-03-31,1371.4307322853144
"Chicago, IL",2016-04-30,1372.5708925987965
"Chicago, IL",2016-05-31,1374.4941197029364
"Chicago, IL",2016-06-30,1377.0725021315402
"Chicago, IL",2016-07-31,1381.812617356742
"Chicago, IL",2016-08-31,1387.5244532783684
"Chicago, IL",2016-09-30,1390.222221946659
"Chicago, IL",2016-10-31,1392.983240487236
"Chicago, IL",2016-11-30,1392.571337233677
"Chicago, IL",2016-12-31,1392.2797451657375
"Chicago, IL",2017-01-31,1393.8866926464991
"Chicago, IL",2017-02-28,1399.6258394128422
"Chicago, IL",2017-03-31,1407.2591538022068
"Chicago, IL",2017-04-30,1412.8698322841328
"Chicago, IL",2017-05-31,1417.0133100511262
"Chicago, IL",2017-06-30,1418.4467749298158
"Chicago, IL",2017-07-31,1419.7235888657503
"Chicago, IL",2017-08-31,1419.285415527388
"Chicago, IL",2017-09-30,1423.4654732289782
"Chicago, IL",2017-10-31,1425.388573486864
"Chicago, IL",2017-11-30,1429.5606084233902
"Chicago, IL",2017-12-31,1432.6333956284284
"Chicago, IL",2018-01-31,1436.2562198468763
"Chicago, IL",2018-02-28,1439.7993447864983
"Chicago, IL",2018-03-31,1440.876369829096
"Chicago, IL",2018-04-30,1443.1067493702822
"Chicago, IL",2018-05-31,1445.4486173153784
"Chicago, IL",2018-06-30,1450.3274282159075
"Chicago, IL",2018-07-31,1454.488777854576
"Chicago, IL",2018-08-31,1456.926447814581
"Chicago, IL",2018-09-30,1457.1129792396937
"Chicago, IL",2018-10-31,1458.4008014419094
"Chicago, IL",2018-11-30,1462.3300965661288
"Chicago, IL",2018-12-31,1469.1405604968124
"Chicago, IL",2019-01-31,1473.1628906918736
"Chicago, IL",2019-02-28,1475.672776007026
"Chicago, IL",2019-03-31,1478.6471282829607
"Chicago, IL",2019-04-30,1481.9380606861728
"Chicago, IL",2019-05-31,1485.7740729363268
"Chicago, IL",2019-06-30,1488.9035721446237
"Chicago, IL",2019-07-31,1492.326488722536
"Chicago, IL",2019-08-31,1497.7419176760886
"Chicago, IL",2019-09-30,1503.3141207768597
"Chicago, IL",2019-10-31,1509.1423561451004
"Chicago, IL",2019-11-30,1512.522028708479
"Chicago, IL",2019-12-31,1514.2136659471416
"Chicago, IL",2020-01-31,1517.5342972841604
"Chicago, IL",2020-02-29,1521.349204746892
"Chicago, IL",2020-03-31,1525.6729110105705
"Chicago, IL",2020-04-30,1517.767468106761
"Chicago, IL",2020-05-31,1508.969831434595
"Chicago, IL",2020-06-30,1501.450712773434
"Chicago, IL",2020-07-31,1499.081195058331
"Chicago, IL",2020-08-31,1497.1408226370736
"Chicago, IL",2020-09-30,1492.9411722663003
"Chicago, IL",2020-10-31,1487.5144361230994
"Chicago, IL",2020-11-30,1484.144009600917
"Chicago, IL",2020-12-31,1484.8626738855037
"Chicago, IL",2021-01-31,1485.7567484883216
"Chicago, IL",2021-02-28,1490.068460548916
"Chicago, IL",2021-03-31,1495.8920601829789
"Chicago, IL",2021-04-30,1510.3152805327338
"Chicago, IL",2021-05-31,1525.797230693358
"Chicago, IL",2021-06-30,1542.8831749480437
"Chicago, IL",2021-07-31,1557.2095394966138
"Chicago, IL",2021-08-31,1571.5313761090415
"Chicago, IL",2021-09-30,1587.406476874282
"Chicago, IL",2021-10-31,1601.3071985408844
"Chicago, IL",2021-11-30,1615.5136657318426
"Chicago, IL",2021-12-31,1628.712618954427
"Chicago, IL",2022-01-31,1641.4194620993314
"Chicago, IL",2022-02-28,1651.4596110751545
"Chicago, IL",2022-03-31,1661.4930563235723
"Chicago, IL",2022-04-30,1673.3609374358923
"Chicago, IL",2022-05-31,1685.9210067661927
"Chicago, IL",2022-06-30,1696.5613556609346
"Chicago, IL",2022-07-31,1707.6088342761734
"Chicago, IL",2022-08-31,1717.167330801732
"Chicago, IL",2022-09-30,1727.5379585999408
"Chicago, IL",2022-10-31,1738.147090112015
"Chicago, IL",2022-11-30,1747.3446364967049
"Chicago, IL",2022-12-31,1755.2202403348272
"Chicago, IL",2023-01-31,1762.5837636628764
"Chicago, IL",2023-02-28,1771.3069543915683
"Chicago, IL",2023-03-31,1780.664765639605
"Chicago, IL",2023-04-30,1787.3793466364416
"Chicago, IL",2023-05-31,1796.378025791135
"Chicago, IL",2023-06-30,1804.443366975915
"Chicago, IL",2023-07-31,1812.923722155184
"Chicago, IL",2023-08-31,1821.7912330990437
"Chicago, IL",2023-09-30,1828.045856930942
"Chicago, IL",2023-10-31,1834.83232306174
"Chicago, IL",2023-11-30,1841.1662791139508
"Chicago, IL",2023-12-31,1850.869672239441
"Chicago, IL",2024-01-31,1860.2449229655592
"Chicago, IL",2024-02-29,1868.4788151667103
"Chicago, IL",2024-03-31,1874.7558520112275
"Chicago, IL",2024-04-30,1882.121356349341
"Chicago, IL",2024-05-31,1887.9732794832275
"Chicago, IL",2024-06-30,1895.0229576936351
"Chicago, IL",2024-07-31,1901.2793784029263
"Chicago, IL",2024-08-31,1908.8508537794048
"Chicago, IL",2024-09-30,1917.5743161620176
"Chicago, IL",2024-10-31,1928.304456180558
"Chicago, IL",2024-11-30,1939.9624047335471
"Chicago, IL",2024-12-31,1951.0916350856392
"Cincinnati, OH",2015-01-31,859.7515037995439
"Cincinnati, OH",2015-02-28,863.5641454131876
"Cincinnati, OH",2015-03-31,869.4979905643451
"Cincinnati, OH",2015-04-30,874.0307029198847
"Cincinnati, OH",2015-05-31,874.3088971061901
"Cincinnati, OH",2015-06-30,875.9597286412035
"Cincinnati, OH",2015-07-31,879.5792226161468
"Cincinnati, OH",2015-08-31,884.4265188400642
"Cincinnati, OH",2015-09-30,888.1283367701657
"Cincinnati, OH",2015-10-31,889.609078618881
"Cincinnati, OH",2015-11-30,894.901381162926
"Cincinnati, OH",2015-12-31,896.9873061108884
"Cincinnati, OH",2016-01-31,900.8875493920616
"Cincinnati, OH",2016-02-29,897.9572996074536
"Cincinnati, OH",2016-03-31,900.5572049663481
"Cincinnati, OH",2016-04-30,900.5449665209032
"Cincinnati, OH",2016-05-31,905.8703355939648
"Cincinnati, OH",2016-06-30,906.155856286708
"Cincinnati, OH",2016-07-31,908.6564620984444
"Cincinnati, OH",2016-08-31,909.2963100591091
"Cincinnati, OH",2016-09-30,912.9352912136696
"Cincinnati, OH",2016-10-31,915.8664195007772
"Cincinnati, OH",2016-11-30,919.5404284522768
"Cincinnati, OH",2016-12-31,923.302071545239
"Cincinnati, OH",2017-01-31,929.868510015879
"Cincinnati, OH",2017-02-28,935.4807930862172
"Cincinnati, OH",2017-03-31,938.4253143775504
"Cincinnati, OH",2017-04-30,941.419041088592
"Cincinnati, OH",2017-05-31,945.1157620717944
"Cincinnati, OH",2017-06-30,951.3988391572248
"Cincinnati, OH",2017-07-31,954.5888791673163
"Cincinnati, OH",2017-08-31,959.6736196734688
"Cincinnati, OH",2017-09-30,960.69305598816
"Cincinnati, OH",2017-10-31,963.8201211572268
"Cincinnati, OH",2017-11-30,962.655647036142
"Cincinnati, OH",2017-12-31,966.9728240268296
"Cincinnati, OH",2018-01-31,969.317920511491
"Cincinnati, OH",2018-02-28,975.184018146842
"Cincinnati, OH",2018-03-31,981.2780115025068
"Cincinnati, OH",2018-04-30,986.7829705161246
"Cincinnati, OH",2018-05-31,989.3051546104148
"Cincinnati, OH",2018-06-30,991.4028531540894
"Cincinnati, OH",2018-07-31,994.0768940623622
"Cincinnati, OH",2018-08-31,997.213081258302
"Cincinnati, OH",2018-09-30,1003.3019644224756
"Cincinnati, OH",2018-10-31,1010.481607770015
"Cincinnati, OH",2018-11-30,1015.755534713721
"Cincinnati, OH",2018-12-31,1021.591588741588
"Cincinnati, OH",2019-01-31,1022.3778211292398
"Cincinnati, OH",2019-02-28,1026.1411370883152
"Cincinnati, OH",2019-03-31,1028.7984151398073
"Cincinnati, OH",2019-04-30,1032.6307426101444
"Cincinnati, OH",2019-05-31,1037.556433086419
"Cincinnati, OH",2019-06-30,1042.627079316498
"Cincinnati, OH",2019-07-31,1048.394671149208
"Cincinnati, OH",2019-08-31,1053.233084304152
"Cincinnati, OH",2019-09-30,1057.2099186862392
"Cincinnati, OH",2019-10-31,1059.4947028382535
"Cincinnati, OH",2019-11-30,1065.2799481213217
"Cincinnati, OH",2019-12-31,1067.966956314135
"Cincinnati, OH",2020-01-31,1075.0685236767006
"Cincinnati, OH",2020-02-29,1078.547761266629
"Cincinnati, OH",2020-03-31,1089.0287929937472
"Cincinnati, OH",2020-04-30,1090.4129588757264
"Cincinnati, OH",2020-05-31,1091.602213178795
"Cincinnati, OH",2020-06-30,1094.2954956645378
"Cincinnati, OH",2020-07-31,1100.25250352681
"Cincinnati, OH",2020-08-31,1103.5896155300452
"Cincinnati, OH",2020-09-30,1109.5323595601303
"Cincinnati, OH",2020-10-31,1113.6145025346384
"Cincinnati, OH",2020-11-30,1119.1038470933313
"Cincinnati, OH",2020-12-31,1124.6022402782255
"Cincinnati, OH",2021-01-31,1133.6016236306718
"Cincinnati, OH",2021-02-28,1139.2082746701308
"Cincinnati, OH",2021-03-31,1144.5184908533345
"Cincinnati, OH",2021-04-30,1151.8961979621188
"Cincinnati, OH",2021-05-31,1162.2192575775157
"Cincinnati, OH",2021-06-30,1173.5629589321882
"Cincinnati, OH",2021-07-31,1182.5958568300723
"Cincinnati, OH",2021-08-31,1197.1743685629674
"Cincinnati, OH",2021-09-30,1210.3792951491214
"Cincinnati, OH",2021-10-31,1221.7975621037374
"Cincinnati, OH",2021-11-30,1231.7572287247326
"Cincinnati, OH",2021-12-31,1239.7552880560793
"Cincinnati, OH",2022-01-31,1249.5500933105288
"Cincinnati, OH",2022-02-28,1258.4997865976966
"Cincinnati, OH",2022-03-31,1269.79545876792
"Cincinnati, OH",2022-04-30,1282.747251108027
"Cincinnati, OH",2022-05-31,1292.7260506139232
"Cincinnati, OH",2022-06-30,1305.3853102765252
"Cincinnati, OH",2022-07-31,1317.8056461105184
"Cincinnati, OH",2022-08-31,1326.9873585708242
"Cincinnati, OH",2022-09-30,1332.081842409236
"Cincinnati, OH",2022-10-31,1336.7466492761937
"Cincinnati, OH",2022-11-30,1342.252919651337
"Cincinnati, OH",2022-12-31,1349.4837271272663
"Cincinnati, OH",2023-01-31,1354.2940916607574
"Cincinnati, OH",2023-02-28,1363.4880294311122
"Cincinnati, OH",2023-03-31,1370.8594008937828
"Cincinnati, OH",2023-04-30,1378.455450997965
"Cincinnati, OH",2023-05-31,1385.8932796673369
"Cincinnati, OH",2023-06-30,1388.7089767609868
"Cincinnati, OH",2023-07-31,1392.5620834306646
"Cincinnati, OH",2023-08-31,1395.0120049465193
"Cincinnati, OH",2023-09-30,1400.225459473787
"Cincinnati, OH",2023-10-31,1409.0895728999828
"Cincinnati, OH",2023-11-30,1413.8715298064585
"Cincinnati, OH",2023-12-31,1424.218606844129
"Cincinnati, OH",2024-01-31,1430.5670239053522
"Cincinnati, OH",2024-02-29,1439.5106599653152
"Cincinnati, OH",2024-03-31,1442.4884875717996
"Cincinnati, OH",2024-04-30,1445.7011794049745
"Cincinnati, OH",2024-05-31,1448.4269248270357
"Cincinnati, OH",2024-06-30,1454.0801805216354
"Cincinnati, OH",2024-07-31,1458.3647953113757
"Cincinnati, OH",2024-08-31,1465.4542501992428
"Cincinnati, OH",2024-09-30,1471.1720424252023
"Cincinnati, OH",2024-10-31,1477.366371274334
"Cincinnati, OH",2024-11-30,1486.6466170037722
"Cincinnati, OH",2024-12-31,1488.4144073218574
"Cleveland, OH",2015-01-31,796.2341683869732
"Cleveland, OH",2015-02-28,801.3909011726901
"Cleveland, OH",2015-03-31,802.7984879305739
"Cleveland, OH",2015-04-30,809.1201156569788
"Cleveland, OH",2015-05-31,808.4037470891564
"Cleveland, OH",2015-06-30,805.2731924459795
"Cleveland, OH",2015-07-31,805.6518008481133
"Cleveland, OH",2015-08-31,809.8322812791116
"Cleveland, OH",2015-09-30,814.619193919114
"Cleveland, OH",2015-10-31,815.9655293903262
"Cleveland, OH",2015-11-30,817.8012214945054
"Cleveland, OH",2015-12-31,818.3741673013334
"Cleveland, OH",2016-01-31,822.1589222714612
"Cleveland, OH",2016-02-29,820.3690332555503
"Cleveland, OH",2016-03-31,819.0783267997348
"Cleveland, OH",2016-04-30,815.242568472489
"Cleveland, OH",2016-05-31,820.6819842322199
"Cleveland, OH",2016-06-30,824.9706857835127
"Cleveland, OH",2016-07-31,829.4797659483236
"Cleveland, OH",2016-08-31,828.2233751494999
"Cleveland, OH",2016-09-30,829.9352879128234
"Cleveland, OH",2016-10-31,832.6910511466666
"Cleveland, OH",2016-11-30,833.8298135895839
"Cleveland, OH",2016-12-31,833.3219776628567
"Cleveland, OH",2017-01-31,833.2736488886271
"Cleveland, OH",2017-02-28,836.102481392548
"Cleveland, OH",2017-03-31,841.932448216795
"Cleveland, OH",2017-04-30,847.1837065451317
"Cleveland, OH",2017-05-31,851.3828598890999
"Cleveland, OH",2017-06-30,853.0696693253448
"Cleveland, OH",2017-07-31,852.4525403227376
"Cleveland, OH",2017-08-31,853.3979136174038
"Cleveland, OH",2017-09-30,856.1856001595504
"Cleveland, OH",2017-10-31,857.671058202735
"Cleveland, OH",2017-11-30,860.8375040150245
"Cleveland, OH",2017-12-31,859.2911258378583
"Cleveland, OH",2018-01-31,863.3708238841543
"Cleveland, OH",2018-02-28,866.8701658503139
"Cleveland, OH",2018-03-31,872.8191840554405
"Cleveland, OH",2018-04-30,872.7624257869767
"Cleveland, OH",2018-05-31,872.6902210632018
"Cleveland, OH",2018-06-30,873.9271708322744
"Cleveland, OH",2018-07-31,878.8327056591467
"Cleveland, OH",2018-08-31,884.1992939354602
"Cleveland, OH",2018-09-30,885.5418344865093
"Cleveland, OH",2018-10-31,891.0525288524716
"Cleveland, OH",2018-11-30,896.2264835333763
"Cleveland, OH",2018-12-31,903.4917167321664
"Cleveland, OH",2019-01-31,905.1430437462476
"Cleveland, OH",2019-02-28,905.6934490895596
"Cleveland, OH",2019-03-31,905.186543683624
"Cleveland, OH",2019-04-30,910.1817580839394
"Cleveland, OH",2019-05-31,914.1403494571368
"Cleveland, OH",2019-06-30,918.82677725641
"Cleveland, OH",2019-07-31,921.718440202106
"Cleveland, OH",2019-08-31,924.7124894862144
"Cleveland, OH",2019-09-30,929.37275555247
"Cleveland, OH",2019-10-31,931.4197091151572
"Cleveland, OH",2019-11-30,933.2857445326412
"Cleveland, OH",2019-12-31,936.413716266156
"Cleveland, OH",2020-01-31,940.9995559999866
"Cleveland, OH",2020-02-29,946.4620730682506
"Cleveland, OH",2020-03-31,950.8902126178974
